abonent_id,reg_start_date,reg_end_date,reg_time_seconds,reg_time_minutes,reg_time_hours
145c13aa-16e0-4d1f-8a2d-f0dee12ef291,2023-10-09T09:39:12.250719+00:00,2023-10-09T09:40:00.538823+00:00,48.288104,0.8048017333333333,0.01341336222
14903e3b-c272-4687-ab28-2396387c550c,2023-10-10T14:56:27.053937+00:00,2023-10-10T15:29:38.866426+00:00,1991.812489,33.196874816666664,0.5532812469
15086347-8a11-48ee-9943-9354b49a92c8,2023-10-03T08:21:05.412285+00:00,2023-10-03T08:28:54.107535+00:00,468.69525,7.8115875,0.130193125
153d975d-f88b-4671-9327-4567dbb1bb8d,2023-10-10T13:47:56.795138+00:00,2023-10-10T13:55:21.162846+00:00,444.367708,7.406128466666667,0.1234354744
157e9757-4270-4f95-b8ea-8eabd3d1235d,2023-10-10T05:28:56.419138+00:00,2023-10-10T05:30:06.238217+00:00,69.819079,1.1636513166666669,0.01939418861
1586b8bb-9f1a-4b85-9651-d717883ee060,2023-10-11T07:50:05.689085+00:00,2023-10-11T07:51:51.427644+00:00,105.738559,1.7623093166666666,0.02937182194
159845da-8e1e-4570-a9bd-34ae01b9db7e,2023-10-13T09:25:37.033040+00:00,2023-10-13T09:26:39.335866+00:00,62.302826,1.0383804333333333,0.01730634056
1733ce97-6a5a-4bd3-947d-1d2cd240c160,2023-10-31T12:31:34.675003+00:00,2023-10-31T12:33:48.439386+00:00,133.764383,2.229406383333333,0.03715677306
189ce18f-38d4-474a-beb2-e83b780572e4,2023-10-20T08:04:59.414790+00:00,2023-10-20T08:05:32.554804+00:00,33.140014,0.5523335666666667,0.009205559444
18c70272-50af-4a51-a53e-2bbbac76b054,2023-10-11T14:08:02.179412+00:00,2023-10-11T14:08:11.427243+00:00,9.247831,0.1541305166666666,0.002568841944
1990f4b9-6cbc-4d17-8a4e-bf1d8e5834ed,2023-10-11T09:08:13.744672+00:00,2023-10-11T09:11:21.011084+00:00,187.266412,3.1211068666666666,0.05201844778
19ced275-4de7-4a11-a5a3-b96ec2785205,2023-10-23T13:25:01.691282+00:00,2023-10-23T13:26:29.743121+00:00,88.051839,1.46753065,0.02445884417
19f85352-4286-4170-b8e2-112f4a8a82c1,2023-10-06T19:04:11.122845+00:00,2023-10-06T19:05:43.858809+00:00,92.735964,1.5455994,0.02575999
1a405448-c51f-4ce4-aac7-a75615cd4295,2023-10-17T11:18:33.571820+00:00,2023-10-17T11:21:28.728917+00:00,175.157097,2.91928495,0.04865474917
1a4aedfd-ec78-48fa-9925-9dbd6d88a17e,2023-10-16T12:38:41.448924+00:00,2023-10-16T12:39:56.385126+00:00,74.936202,1.2489367,0.02081561167
1afa3f74-b469-4488-8738-000efc4c6084,2023-10-23T08:49:21.559042+00:00,2023-10-23T08:51:34.667259+00:00,133.108217,2.218470283333333,0.03697450472
1b30571e-4e53-4d45-a1c0-9307a924229b,2023-10-19T23:21:22.359464+00:00,2023-10-19T23:23:01.603995+00:00,99.244531,1.6540755166666663,0.02756792528
1b93a61c-bbce-41da-91eb-4a586f5fd58c,2023-10-06T07:36:15.332049+00:00,2023-10-06T07:37:03.707061+00:00,48.375012,0.8062501999999999,0.01343750333
1b93bd03-4448-47a7-aedd-5a804ad3bc30,2023-10-11T09:58:44.297721+00:00,2023-10-11T11:11:20.187184+00:00,4355.889463,72.59815771666668,1.209969295
1bc95acc-e999-4936-8ee1-50d070400d31,2023-10-18T11:29:32.513277+00:00,2023-10-18T11:30:24.141255+00:00,51.627978,0.8604663,0.014341105
1d5d4855-f07c-417d-a08c-a1eb54a5a5f7,2023-10-27T11:45:07.229224+00:00,2023-10-27T11:47:04.480810+00:00,117.251586,1.9541931,0.032569885
1dc137a3-7eac-498b-a7cb-533d27d6ea31,2023-10-12T09:37:01.346657+00:00,2023-10-12T09:37:31.359270+00:00,30.012613,0.5002102166666667,0.008336836944
1e20c245-2f38-4446-bee3-9afc953dce9f,2023-10-14T19:13:46.220117+00:00,2023-10-14T19:17:49.672548+00:00,243.452431,4.057540516666666,0.06762567528
1e531b82-4e14-4ee1-8910-74f54e7727f8,2023-10-19T13:17:30.197952+00:00,2023-10-19T13:20:32.476788+00:00,182.278836,3.0379806,0.05063301
1e5a71b2-e690-4e63-8ca7-049501b2f3ba,2023-10-10T08:17:17.299069+00:00,2023-10-10T08:20:43.610354+00:00,206.311285,3.4385214166666667,0.05730869028
1e6d9b2c-6ecf-4983-bf98-4f1fb4c89e96,2023-10-05T11:28:49.244450+00:00,2023-10-05T11:29:01.874728+00:00,12.630278,0.2105046333333333,0.003508410556
1e945961-7def-4ba9-8a76-33ec92e77051,2023-10-21T10:48:04.352695+00:00,2023-10-28T07:59:42.997687+00:00,594698.645,9911.644083333334,165.1940681
2065beb9-7dc8-423a-8f49-2c40d234025a,2023-10-09T04:18:33.018368+00:00,2023-10-09T04:19:03.038892+00:00,30.020524,0.5003420666666667,0.008339034444
20fe7780-f7f4-491b-854f-732fc7598d0b,2023-10-04T17:32:53.367003+00:00,2023-10-04T17:37:06.707620+00:00,253.340617,4.222343616666667,0.07037239361
